	fluxes
EX_ac_e	2.8455382651798478
EX_fe3_e	-0.0004334232403214721
EX_for_e	0.0009934814447772962
EX_glc__D_e	-2.011540286658868
EX_glu__L_e	-0.9926995241201033
EX_ca2_e	-0.00040264390876241113
EX_cit_e	-0.8399651943884382
EX_so4_e	-0.02139678626046141
EX_co2_e	5.896979461968181
EX_succ_e	1.5162624866958214
EX_glyclt_e	4.6106182376202006e-05
EX_trp__L_e	-0.006826227590176091
EX_h2o_e	5.705172341196272
EX_h_e	2.1776908416098224
3AMPt6	0.0
PHEt2r	0.0
2S6HCCi	3.341755997840916e-05
EX_k_e	-0.08873392339650424
FBA	1.8944843949076826
ACACT2r	0.0035146227742709553
ACACT3r	0.0035146227742709557
ACACT4r	0.0035146227742709557
ACACT5r_1	0.0035146227742709557
ACACT6r_1	0.0035146227742709553
ACACT7r	0.0027035559802085127
ACACT1r	0.0035146227742709553
ACCOAC	0.12787819786384502
ACGK	0.024249213701475612
FOLD3	4.610618237620201e-05
ACt2r	-2.8455382651798473
ACKr	-2.79188046802805
ACLDC	0.00215229187048912
ACONT	0.8399651943884382
ACOAD2	0.0035146227742709557
ACOAD1	0.0035146227742709557
ACOADH2	0.0
ACOTA	-0.024249213701475616
ARGKr	0.0
ARGPt6	0.0
APATi	0.053657797151798255
APSR	0.02139678626046141
APTA1i	0.053657797151798255
ACTD2	0.0021522918704891198
ADNK1	0.0
ADCL	4.610618237620201e-05
ADCS	4.610618237620201e-05
ADK1	0.19001639182474322
EX_mg2_e	-0.012778322164074844
AMMQT7	3.3417559978409144e-05
ADPDA	0.05365779715179826
ADSL2r	0.022883490789720757
ADSL1r	0.022961883862752868
ADSS	0.022961883862752868
ARGSL	0.02424921370147562
ARGSS	0.02424921370147562
AGPATr_BS	0.013517779901040698
AGPR	-0.024249213701475616
AICART	0.03315235520729667
AKGDH	1.709946141653392
AIRC1	0.022883490789720757
ATPM	9.0
BIOMASS_BS_10	0.1256299247308615
ALAALAr	0.012791262046322124
AKP1	4.610618237620201e-05
ALAR	0.0442781413414674
ALATA_L	-0.09060028155830593
CO2t	-5.896979461968181
ALCD19y	0.0
EX_o2_e	-4.610119165094705
ASAD	-0.13899820502147248
ASNS1	0.018591595671146002
ASPCT	0.015323710069046854
ASPK	0.13899820502147248
ASPO6	0.002175156516792093
ASPTA	-0.2637782433115204
ATPPRT	0.010268864417575886
ATPS4r	16.040914573773613
EX_pi_e	-0.19281504965796306
DDPA	0.036105537847950654
CTPS1	0.007199725356400943
CYOR3m	9.202739463603569
CAT	0.008749433292919473
CAt4	-0.00040264390876241113
CYOO3	9.20273946360357
CYSTGL	0.007159649410411796
CYSTS	0.007159649410411797
CBPS	0.03957292377052246
CYTDK1	3.341755997840915e-05
CDGPT_BS	0.002613102434401919
CDPDSP_BS	0.007035275784928243
CDPMEK	0.0002339229198488641
CHORM	0.03602601410559604
CHORS	0.03610553784795066
CYTK1	0.06769392612227848
CYTOM	-3.341755997840915e-05
CITt10	0.012778322164074846
CLPNS2_BS	6.281496236543075e-05
CITt2r	0.8271868722243633
DAPDC	0.04086653510547613
DAPE	0.05365779715179826
FRTT	3.341755997840915e-05
DGK1	0.0021857094304675285
DGNSK	0.002185709430467528
DHAD1	0.09098056334046625
G3POA_BS	0.013517779901040698
DHAD2	0.0476962803335447
DHDPRy	0.05365779715179825
DHDPS	0.053657797151798255
G5SADs	0.02018144236861506
DHFR	0.002956323388766608
DHFS	4.610618237620201e-05
DHNAOT7	3.341755997840915e-05
GGTT	3.341755997840915e-05
GCALDD	4.610618237620201e-05
GAPD	3.670193568790951
DHNPA_1	4.6106182376202006e-05
DHORTS	-0.015323710069046856
DHORDi	0.015323710069046854
GK1	0.007941570061936656
FE3t	0.0004334232403214721
DHQTi	0.036105537847950654
GLYt2r	0.0
DHQS	0.03610553784795066
H2Ot	-5.705172341196272
HCO3E	0.16745112163436746
FORt2	-0.0009934814447772962
FTHFD	0.0009473752624010943
FUM	0.2637782433115204
G1PACT	0.04107771900894872
GRTT	3.341755997840916e-05
G3PCT	0.05790911380469061
G3PD1ir	0.07397718117776779
G5SD	0.020181442368615056
GLNS	0.19822052842936347
GLUPRT	0.02288349078972076
GLU5K	0.02018144236861506
GLUDxi	0.15993254752899025
GALUi	0.031610373511155726
DMATT	3.341755997840916e-05
GLUR	-0.012791262046322123
GLUt4	0.0
GLUt2r	0.9926995241201035
GARFT	0.022883490789720757
GF6PTA	0.04107771900894872
DMPPS	3.341755997840916e-05
GHMT2r	0.07417668149823475
GLYCTO1	0.0
GLYCLTt2r	-4.6106182376202006e-05
GLYK	6.281496236543077e-05
GMPS2	0.010190471344543808
IMPC	-0.03315235520729666
DRPA	-0.0021522918704891198
IPDPS	0.00020050535987045496
DTMPK	0.002876799646411997
HXPRT	0.0
GTPCI	4.610618237620202e-05
DURIK1	0.0
GUAPRT	-0.0021857094304675285
HACD2	0.0035146227742709557
HACD1_1	0.0035146227742709557
HEXTT	3.341755997840915e-05
DXPRIi	0.0002339229198488641
HISTD	0.010268864417575888
DXPS	0.00023392291984886408
HISTP	0.01026886441757589
ECOAH1_1	0.0035146227742709557
ECOAH2	0.0035146227742709557
Kt1	0.08873392339650424
HPPK	4.610618237620202e-05
ECOAH2c	0.0
HSDy	-0.0853404078696742
HSK	0.023406990686079918
HSST	0.061933417183594304
ECOAH3	0.0035146227742709557
HSTPTr	0.01026886441757589
ECOAH4	0.003514622774270956
ICDHyr	0.8399651943884382
IG3PS_1	0.01026886441757589
IGPDH_1	0.010268864417575891
IMPD	0.010190471344543806
ILETA	-0.03390814483448317
ECOAH5_1	0.003514622774270956
ECOAH6	0.003514622774270956
LIPO1S24_BS	8.794094731160304e-07
IPMD	0.050823460419945274
ECOAH7	0.0027035559802085123
IPPS	0.050823460419945274
LIPO2S24_BS	7.53779548385169e-07
LIPO4S24_BS	1.8844488709629227e-06
IPPMIa	-0.05082346041994528
IPPMIb	-0.050823460419945274
KARA1	-0.09098056334046625
KARA2	0.0476962803335447
LYSLG_BS	0.0002763858344078953
KAS1	0.0002703555980208139
ENO	3.5546591391815427
MECDPS	0.00023392291984886408
LEUTA	-0.04352385927338331
METS	0.01423713685004961
LEUt2r	0.0
O2t	4.610119165094705
LIPO3S24_BS	2.261338645155507e-06
METabc	0.0
OMCDC	0.050823460419945274
PAP_BS	0.003869401681710534
MTHFC	0.057029327441794744
MTHFD	0.057029327441794744
PGPPH_BS	0.002613102434401919
MTHFR3	0.014237136850049606
MCSNAH	-3.341755997840915e-05
NADK	0.000144474413440733
NADH4	9.009055808645998
MDH	0.2637782433115204
ORNTAC_1	0.02424921370147562
NADS1	0.0021751565167920928
MECDPDH2	0.0002339229198488641
MEPCT	0.00023392291984886408
NDPK7	0.0021834480918223728
NDPK3	0.06547894491934866
NDPK4	0.002876799646411997
NDPK5	0.002185709430467528
NDPK1	0.030880840538237968
NDPK2	0.08510158538276086
PPTGS_BS	0.012791262046322126
PPTT	3.341755997840915e-05
PSER_Lt6	0.0
PGI	1.9799299131477122
PYNP1	3.341755997840916e-05
PHETA1	-0.02210320332722304
NDPK8	0.002887226930164659
PTAr	2.7918804680280496
NNATr	0.002175156516792093
SO4t2	0.02139678626046141
PIt2r	0.19281504965796306
NNDPR	0.002175156516792093
NPHS	3.341755997840916e-05
SUCCt2r	-1.5162624866958216
QULNS	0.002175156516792093
PPA	0.32068332275777145
OCBT_1	0.024249213701475616
PPM	-3.341755997840915e-05
PPM2	-0.0021522918704891198
PPND	0.013922810778372995
RNDR4	0.0029102172063904057
RPE	-0.044367799231081216
RPI	-0.044367799231081216
SADT	0.021396786260461414
PPNDH	0.022103203327223042
PRAGSr	0.022883490789720757
PRAIS_1	0.022883490789720757
PRATPP	0.010268864417575886
PRASCSi	0.022883490789720757
PRFGS_1	0.02288349078972076
PRMICI	0.010268864417575886
OMPDC	0.015323710069046856
SHK3Dr	0.03610553784795066
SHKK	0.03610553784795066
PRPPS	0.04846551236266807
SHSL2	0.02139678626046141
SHSL4r	0.040536630923132894
PSCVT	0.03610553784795066
PSDC_BS	0.007035275784928243
PSERT	0.11553442960940853
ORPT	-0.015323710069046856
PYK	1.4581165147804516
OIVD1r	0.007299601146561979
SUCBZL	3.341755997840916e-05
SUCBZS	3.341755997840915e-05
SUCD1	0.19368365495757117
OIVD2	0.0016221335881248839
SUCD5_BS	0.1936836549575712
SUCOAS	-1.6480127244697984
OIVD3	0.013788135499061513
P5CR	0.020181442368615053
TMDPP	3.341755997840915e-05
UAGDP	0.04107771900894872
TYRTA	-0.013922810778372994
TECA1S45	0.000455282847224642
SULR_1	-0.02139678626046141
TALA	-0.004131130691565279
TECA4S_BS	0.00039096032576244104
THRS	0.02340699068607992
TKT1	-0.004131130691565279
TKT2	-0.040236668539515935
TMDS	0.0029102172063904066
TPI	1.8183320572131225
TRDR	0.029377678488838852
TRPt2r	0.006826227590176091
UAAGDS	0.012791262046322124
UAG2E	0.000978657113653411
UAGPT3	0.012791262046322124
UAG4E	0.01172880977287323
UAGCVT	0.012791262046322128
UAMAGS	0.012791262046322123
UAMAS	0.012791262046322128
UAPGR	0.012791262046322128
UDCPDP	0.012791262046322128
UGMDDS	0.012791262046322124
UGT1_BS	0.0010804173526854088
UGT2_BS	0.0008291575032236861
UGT_BS	0.0019598268258014394
ACLS	0.09313285521095538
ACHBS	0.047696280333544706
3NUCLE1	0.0
NTD5	3.341755997840916e-05
URIK1	0.0
XPPT	0.0
URIDK2r_copy2	-0.002910217206390406
VALTA	-0.03853496933239608
UMPK	0.040822439001895625
GLXO1	0.0
FRUK	0.0
FACOAL140_ISO	0.000270355598020814
FACOAL150_ISO	0.0054071119604162795
ACOAD3	-0.0035146227742709553
ACOAD4_1	-0.0035146227742709553
ACOAD5_1	-0.0035146227742709553
ACOAD6	-0.003514622774270956
ACOAD7	-0.0027035559802081398
DADNK	0.0
GLCpts	2.0115402866588683
HACD3	0.0035146227742709557
HACD4	0.0035146227742709557
HACD5	0.0035146227742709557
HACD6	0.0035146227742709553
HACD7	0.0027035559802085123
ICHORS	3.341755997840915e-05
FACOAL170_ISO	0.0018924891861456983
FACOAL170_anteiso	0.004596045166353837
FACOAL180_2	0.0008110667940624418
KAS13	0.0008110667940624419
FACOAL150_anteiso	0.009192090332707674
FACOAL160_ISO	0.0013517779901040699
KAS3	0.005407111960416281
KAS4	0.009192090332707677
KAS6	0.00135177799010407
KAS11	0.001892489186145698
PUNP1	0.0
PUNP2	0.0
KAS12	0.004596045166353837
PAPPT3	0.012791262046322124
PDH	3.091282332796265
PUNP4	-0.0021857094304675285
PFK	1.8944843949076824
PRAMPC_1	0.010268864417575886
PSP_L	0.11553442960940855
PGAMT	-0.04107771900894872
TECA2S45	0.00029485343334333195
RNDR1	0.0028872269301646585
PGMT	-0.03161037351115572
PGCD	0.11553442960940853
RNDR3	0.002183448091822373
TECA3S45	0.00022852083308543708
PGK	-3.6701935687909515
PGM	-3.5546591391815427
PHCYT_BS	0.009648378219330163
