	fluxes
EX_ac_e	0.0
EX_fe3_e	0.0
EX_glc__D_e	-0.18749999999999983
EX_glu__L_e	-1.0
EX_ca2_e	0.0
EX_so4_e	0.0
EX_co2_e	2.124999999999999
EX_succ_e	1.000000000000001
EX_glyclt_e	0.0
EX_trp__L_e	0.0
EX_h2o_e	1.1249999999999984
3AMPt6	0.0
PHEt2r	0.0
2S6HCCi	0.0
FDH	5.212670266079893e-17
EX_k_e	0.0
FBA	0.18749999999999983
FBA2	0.0
ACACT3r	0.0
ACACT4r	0.0
ACACT5r_1	0.0
ACACT6r_1	0.0
ACACT7r	0.0
ACCOAC	0.0
ACGK	0.0
FOLD3	0.0
ACt2r	0.0
ACKr	0.0
ACLDC	4.32354538965803e-31
ACONT	0.3749999999999997
ACOAD2	0.0
ACOAD1	0.0
ACOADH2	0.0
ACOTA	0.0
APATi	0.0
APSR	0.0
APTA1i	0.0
ACTD2	4.32354538965803e-31
ADNK1	0.0
ADCL	0.0
ADCS	0.0
ADK1	1.4947528525455644e-15
EX_mg2_e	0.0
AMMQT7	0.0
ADPDA	0.0
ADSL2r	0.0
ADSL1r	0.0
ADSS	0.0
ARGSL	0.0
ARGSS	0.0
AGPATr_BS	0.0
AGPR	0.0
AICART	1.4913233497388387e-16
AKGDH	1.375
AIRC1	0.0
ATPM	9.0
BIOMASS_BS_10	0.0
EX_nh4_e	1.0000000000000004
ALAALAr	0.0
AKP1	0.0
ALAR	0.0
ALATA_L	0.0
CO2t	-2.124999999999999
ALCD19y	0.0
EX_o2_e	-2.124999999999999
ASAD	0.0
ASNS1	0.0
ASPCT	0.0
ASPK	0.0
ASPO6	-2.9826466994776773e-16
ASPTA	2.982646699477677e-16
ATPPRT	1.4913233497388387e-16
ATPS4r	7.249999999999999
EX_pi_e	0.0
DDPA	0.0
CTPS1	0.0
CS	0.3749999999999997
CYOR3m	4.249999999999999
CAT	-1.4913233497388387e-16
CAt4	0.0
CYOO3	4.25
CYSTGL	0.0
CYSTS	0.0
CBPS	0.0
CYTDK1	0.0
CDGPT_BS	0.0
CDPDSP_BS	0.0
CDPMEK	0.0
CHORM	0.0
CHORS	0.0
CYTK1	0.0
CYTOM	0.0
CLPNS2_BS	0.0
CITt2r	0.0
DAPDC	0.0
DAPE	0.0
FRTT	0.0
DGK1	0.0
DGNSK	0.0
DHAD1	0.0
G3POA_BS	0.0
DHAD2	0.0
DHDPRy	0.0
DHDPS	0.0
G5SADs	0.0
DHFR	-2.012590376346828e-16
DHFS	0.0
DHNAOT7	0.0
GGTT	0.0
GCALDD	0.0
GAPD	0.7500000000000001
DHNPA_1	0.0
DHORTS	0.0
DHORDi	0.0
GK1	0.0
FE3t	0.0
DHQTi	0.0
GLYt2r	0.0
DHQS	0.0
H2Ot	-1.1249999999999984
HCO3E	0.0
FTHFD	5.212670266079894e-17
FUM	0.37499999999999933
G1PACT	0.0
GRTT	0.0
G3PCT	0.0
G3PD1ir	0.0
G5SD	0.0
GLNS	2.9826466994776783e-16
GLUPRT	0.0
GLU5K	0.0
GLUDxi	1.0000000000000004
GALUi	0.0
DMATT	0.0
GAPDi_nadp	0.37500000000000017
GLUR	0.0
GLUt2r	1.0
GARFT	0.0
GF6PTA	0.0
DMPPS	0.0
GHMT2r	0.0
GLYCTO1	0.0
GLYCLTt2r	0.0
GLYK	0.0
GMPS2	0.0
IMPC	-1.491323349738839e-16
DRPA	-4.32354538965803e-31
IPDPS	0.0
DTMPK	0.0
GTPCI	0.0
DURIK1	-2.012590376346828e-16
GUAPRT	0.0
DURIPP	2.012590376346828e-16
HACD2	0.0
HACD1_1	0.0
HEXTT	0.0
DXPRIi	0.0
HISTD	0.0
DXPS	0.0
HISTP	0.0
ECOAH1_1	0.0
ECOAH2	0.0
Kt1	0.0
HPPK	0.0
ECOAH2c	0.0
HSDy	0.0
HSK	0.0
HSST	0.0
ECOAH3	0.0
HSTPTr	0.0
ECOAH4	0.0
ICDHyr	0.3749999999999998
IG3PS_1	1.491323349738839e-16
IGPDH_1	1.4913233497388391e-16
IMPD	1.491323349738839e-16
ILETA	0.0
ECOAH5_1	0.0
ECOAH6	0.0
LIPO1S24_BS	0.0
IPMD	0.0
ECOAH7	0.0
IPPS	0.0
LIPO2S24_BS	0.0
LIPO4S24_BS	0.0
IPPMIa	0.0
IPPMIb	0.0
KARA1	0.0
KARA2	0.0
LYSLG_BS	0.0
KAS1	0.0
ENO	0.37499999999999994
MECDPS	0.0
LEUTA	0.0
METS	0.0
O2t	2.1249999999999996
LIPO3S24_BS	0.0
OMCDC	0.0
MGt5	0.0
PAP_BS	0.0
MTHFC	-3.687982623285503e-16
MTHFD	0.0
PGPPH_BS	0.0
MTHFR3	0.0
MCSNAH	0.0
NADK	5.0535471353608806e-17
NADH4	3.875
MDH	0.37499999999999933
ORNTAC_1	0.0
NADS1	-2.982646699477677e-16
MECDPDH2	0.0
MEPCT	0.0
NDPK7	0.0
NDPK3	0.0
NDPK4	0.0
NDPK5	0.0
NDPK1	0.0
NDPK2	0.0
PPTGS_BS	0.0
PPTT	0.0
PGI	0.18749999999999983
PYNP1	0.0
PHETA1	0.0
NDPK8	0.0
PYNP2r	-2.0125903763468278e-16
NH4t	-1.0000000000000004
NNATr	-2.9826466994776773e-16
SO4t2	0.0
PIt2r	0.0
NNDPR	-2.9826466994776773e-16
NPHS	0.0
SUCCt2r	-1.000000000000001
QULNS	-2.9826466994776773e-16
PPA	-5.965293398955354e-16
PPCK	-1.271462358437574e-16
OCBT_1	0.0
PPM	6.952497236119839e-16
PPM2	-4.323545389658029e-31
PPND	0.0
RNDR4	0.0
RPE	-3.4751135107198995e-17
RPI	-3.4751135107198995e-17
SADT	0.0
PPNDH	0.0
PRAGSr	0.0
PRAIS_1	0.0
PRATPP	1.4913233497388387e-16
PRASCSi	0.0
PRFGS_1	0.0
PRMICI	1.491323349738839e-16
OMPDC	0.0
SHK3Dr	0.0
SHKK	0.0
PRPPS	-2.9826466994776773e-16
SHSL2	0.0
SHSL4r	0.0
PSCVT	0.0
PSDC_BS	0.0
PSERT	0.0
ORPT	0.0
PYK	0.18749999999999992
OIVD1r	0.0
SUCBZL	0.0
SUCBZS	0.0
SUCD1	0.3749999999999994
OIVD2	0.0
SUCD5_BS	0.3749999999999994
SUCOAS	-1.3750000000000004
OIVD3	0.0
P5CR	0.0
TMDPP	-2.0125903763468283e-16
UAGDP	0.0
TYRTA	0.0
TECA1S45	0.0
SULR_1	0.0
TALA	-1.7375567553599495e-17
TECA4S_BS	0.0
THRS	0.0
TKT1	-1.7375567553599498e-17
TKT2	-1.7375567553599498e-17
TMDS	-2.012590376346828e-16
TPI	0.1875000000000001
TRDR	0.0
TRPt2r	0.0
UAAGDS	0.0
UAG2E	0.0
UAGPT3	0.0
UAG4E	0.0
UAGCVT	0.0
UAMAGS	0.0
UAMAS	0.0
UAPGR	0.0
UDCPDP	0.0
UGMDDS	0.0
UGT1_BS	0.0
UGT2_BS	0.0
UGT_BS	0.0
ACLS	4.32354538965803e-31
ACHBS	0.0
3NUCLE1	0.0
NTD5	-2.012590376346828e-16
XPPT	0.0
HXAND	0.0
URIDK2r_copy2	0.0
VALTA	0.0
UMPK	0.0
GLXO1	0.0
FACOAL140_ISO	0.0
FACOAL150_ISO	0.0
ACOAD3	0.0
ACOAD4_1	0.0
ACOAD5_1	0.0
ACOAD6	0.0
DADNK	0.0
GLCpts	0.18749999999999986
HACD3	0.0
HACD4	0.0
HACD5	0.0
HACD6	0.0
HACD7	0.0
ICHORS	0.0
FACOAL170_ISO	0.0
FACOAL170_anteiso	0.0
FACOAL180_2	0.0
KAS13	0.0
FACOAL150_anteiso	0.0
FACOAL160_ISO	0.0
KAS3	0.0
KAS4	0.0
KAS6	0.0
KAS11	0.0
PUNP1	4.32354538965803e-31
PUNP2	-4.32354538965803e-31
KAS12	0.0
PAPPT3	0.0
PDH	0.3749999999999997
PUNP4	0.0
PFK	0.18749999999999983
