	fluxes
EX_ac_e	1.6363636363636191
EX_fe3_e	3.450745001266769e-18
EX_glc__D_e	-0.8181818181818061
EX_glu__L_e	1.0366468209977538e-15
EX_ca2_e	3.2056920953797094e-18
EX_cit_e	0.0
EX_so4_e	1.7035277844514528e-16
EX_co2_e	1.6363636363636123
EX_trp__L_e	5.4347733446038026e-17
EX_h2o_e	1.6363636363636076
EX_h_e	1.636363636363629
2S6HCCi	-2.6605744067737987e-19
FDH	-2.161710144809862e-15
EX_k_e	7.064645227057202e-16
FBA	0.8181818181818066
FBA2	0.0
ACACT2r	-2.7982041204475123e-17
ACACT3r	-2.7982041204475123e-17
ACACT4r	-2.7982041204475123e-17
ACACT5r_1	-2.7982041204475123e-17
ACACT6r_1	-2.7982041204475123e-17
ACACT7r	-2.152464708036548e-17
ACACT1r	-2.7982041204475123e-17
ACCOAC	-1.018115806901287e-15
ACGK	-3.53739370835655e-16
FOLD3	0.0
ACt2r	-1.636363636363619
ACKr	-1.6363636363636194
ACLDC	0.0
ACOAD2	-2.7982041204475123e-17
ACOAD1	-2.7982041204475123e-17
ACOADH2	-2.177686954835326e-31
ACOTA	3.5373937083565497e-16
ARGPt6	0.0
APATi	-4.2720223115682607e-16
APSR	-1.7035277844514528e-16
APTA1i	-4.2720223115682607e-16
ACTD2	0.0
ADNK1	0.0
ADCL	0.0
ADCS	0.0
ADK1	-2.3908516991631146e-16
EX_mg2_e	1.0173596436488354e-16
AMMQT7	-2.660574406773799e-19
ADPDA	-4.2720223115682607e-16
ADSL2r	0.0
ADSL1r	-1.9901050960048364e-15
ADSS	-1.9901050960048364e-15
ARGSL	-1.9306268141725016e-16
ARGSS	-1.9306268141725018e-16
AGPATr_BS	-1.0762323540182736e-16
AGPR	3.537393708356549e-16
AICART	-8.175665091552012e-17
AKGDH	-5.997696210153637e-17
AIRC1	0.0
ATPM	9.0
BIOMASS_BS_10	-1.000215942396165e-15
EX_nh4_e	1.0850579170843203e-15
ALAALAr	-1.0183898660695033e-16
AKP1	0.0
ALAR	-3.525251086815859e-16
ALATA_L	7.213237307459575e-16
CO2t	-1.6363636363636123
ALCD19y	0.0
EX_o2_e	-1.6363636363636174
ASAD	1.1066489208265408e-15
ASNS1	-1.4801895666738128e-16
ASPCT	1.8499768429070186e-15
ASPK	-1.1066489208265408e-15
ASPO6	4.45752459853712e-16
ASPTA	1.2901523146531046e-15
ATPPRT	-8.175665091552012e-17
ATPS4r	5.7272727272726565
EX_pi_e	4.3388452051491625e-15
DDPA	-2.870909817300289e-16
CTPS1	-5.732137544278176e-17
CYOR3m	3.272727272727233
CAT	1.147864651380365e-15
CAt4	3.2056920953797094e-18
CYOO3	3.272727272727233
CYSTGL	-5.700230655715746e-17
CYSTS	-5.700230655715746e-17
CBPS	1.6569141614897683e-15
CYTDK1	-2.6605744067737996e-19
CDGPT_BS	-2.080449160184023e-17
CDPDSP_BS	-5.601209277418524e-17
CDPMEK	-1.8624020847416598e-18
CHORM	-2.8682492428935144e-16
CHORS	-2.870909817300289e-16
CYTK1	-5.389523575369799e-16
CYTOM	2.660574406773799e-19
CITt10	0.0
CLPNS2_BS	-5.001079711980826e-19
DAPDC	-3.2536324454987575e-16
DAPE	-4.2720223115682607e-16
FRTT	-2.660574406773799e-19
DGK1	-1.7401756965808482e-17
DGNSK	-1.740175696580848e-17
DHAD1	-7.243513844035913e-16
G3POA_BS	-1.0762323540182738e-16
DHAD2	-1.0977570010986392e-16
DHDPRy	-4.27202231156826e-16
DHDPS	-4.27202231156826e-16
G5SADs	-1.6067668941840476e-16
DHFR	1.9488081801751837e-15
DHFS	0.0
DHNAOT7	-2.660574406773799e-19
GGTT	-2.660574406773799e-19
GCALDD	0.0
GAPD	1.6363636363636136
DHNPA_1	0.0
DHORTS	-1.8499768429070186e-15
DHORDi	1.8499768429070182e-15
GK1	-6.28605713317718e-17
FE3t	-3.450745001266769e-18
DHQTi	-2.870909817300289e-16
GLYt2r	0.0
DHQS	-2.8709098173002893e-16
H2Ot	-1.6363636363636076
HCO3E	6.387983545884812e-16
FTHFD	-2.1617101448098618e-15
FUM	-2.2431447395236234e-15
G1PACT	-3.2704460754904367e-16
GRTT	-2.660574406773799e-19
G3PCT	-4.610495386475123e-16
G3PD1ir	-5.889771576799817e-16
GLNS	2.748051174083434e-15
GLUPRT	0.0
GLUDxi	3.677729769209486e-15
GALUi	-2.516693343460111e-16
DMATT	-2.660574406773799e-19
GLUR	1.0183898660695032e-16
GLUt4	0.0
GLUt2r	-1.0366468209977538e-15
GF6PTA	-3.270446075490437e-16
DMPPS	-2.6605744067737996e-19
GHMT2r	-4.083761666890453e-16
GLYK	-5.001079711980827e-19
GMPS2	1.9083484450893166e-15
IMPC	8.175665091552014e-17
DRPA	0.0
IPDPS	-1.59634464406428e-18
DTMPK	-2.2903944864929783e-17
GTPCI	0.0
DURIK1	0.0
GUAPRT	-1.971712125040114e-15
HACD2	-2.7982041204475123e-17
HACD1_1	-2.7982041204475123e-17
HEXTT	-2.660574406773799e-19
DXPRIi	-1.8624020847416598e-18
HISTD	-8.175665091552014e-17
DXPS	-1.86240208474166e-18
HISTP	-8.175665091552014e-17
ECOAH1_1	-2.7982041204475123e-17
ECOAH2	-2.7982041204475123e-17
Kt1	-7.064645227057202e-16
HPPK	0.0
ECOAH2c	-4.355373909670653e-31
HSDy	6.794466896697148e-16
HSK	-1.8635723373942627e-16
HSST	-4.930894559302887e-16
ECOAH3	-2.7982041204475123e-17
HSTPTr	-8.175665091552014e-17
ECOAH4	-2.7982041204475123e-17
IG3PS_1	-8.175665091552014e-17
IGPDH_1	-8.175665091552014e-17
ILEDHr	2.699632839324369e-16
IMPD	1.9083484450893166e-15
ECOAH5_1	-2.7982041204475123e-17
ECOAH6	-2.798204120447513e-17
LIPO1S24_BS	-7.001511596773156e-21
IPMD	-4.0463635928042615e-16
ECOAH7	-2.152464708036548e-17
IPPS	-4.046363592804262e-16
LIPO2S24_BS	-6.00129565437699e-21
LIPO4S24_BS	-1.5003239135942474e-20
IPPMIa	4.0463635928042615e-16
IPPMIb	4.0463635928042615e-16
KARA1	7.243513844035913e-16
KARA2	-3.7973898404230084e-16
LYSLG_BS	-2.2004750732715628e-18
KAS1	-2.1524647080365474e-18
ENO	1.6363636363636145
MECDPS	-1.8624020847416598e-18
LLEUDr	3.4651981216343934e-16
METS	-1.133504718879878e-16
O2t	1.6363636363636174
LIPO3S24_BS	-1.800388696313097e-20
OMCDC	-4.0463635928042615e-16
MGt5	1.0173596436488354e-16
PAP_BS	-3.080665102580189e-17
MTHFC	-2.2438338749762408e-15
MTHFD	-2.2438338749762408e-15
PGPPH_BS	-2.080449160184023e-17
MTHFR3	-1.133504718879878e-16
MCSNAH	2.660574406773799e-19
NADK	-1.1502483337574362e-18
NADH4	3.272727272727233
MDH	-1.2901523146531046e-15
ORNTAC_1	-3.53739370835655e-16
ME2	-9.52992424870518e-16
NADS1	4.45752459853712e-16
MECDPDH2	-1.86240208474166e-18
MEPCT	-1.8624020847416598e-18
NDPK7	-1.7383753078845348e-17
NDPK3	-5.213175502565932e-16
NDPK4	-2.2903944864929786e-17
NDPK5	-1.7401756965808482e-17
NDPK1	-2.052785628466977e-15
NDPK2	-6.775452791632196e-16
PPTGS_BS	-1.0183898660695034e-16
PPTT	-2.660574406773799e-19
PGI	0.8181818181818064
PYNP1	-2.6605744067737996e-19
PHETA1	1.7597699268923886e-16
NDPK8	-2.2986962788148665e-17
NH4t	-1.0850579170843205e-15
PTAr	1.6363636363636194
NNATr	4.45752459853712e-16
SO4t2	-1.7035277844514528e-16
PIt2r	-4.3388452051491625e-15
NNDPR	4.45752459853712e-16
NPHS	-2.660574406773799e-19
QULNS	4.45752459853712e-16
PPA	9.909580557227705e-16
OCBT_1	-1.9306268141725016e-16
PPM	2.6605744067737996e-19
PPM2	0.0
PPND	-1.1084793160011262e-16
RNDR4	1.9488081801751833e-15
RPE	-6.563265233293669e-17
RPI	-6.563265233293669e-17
SADT	-1.7035277844514528e-16
PPNDH	-1.7597699268923886e-16
PRAGSr	0.0
PRAIS_1	0.0
PRATPP	-8.175665091552011e-17
PRASCSi	0.0
PRFGS_1	0.0
PRMICI	-8.175665091552012e-17
OMPDC	1.8499768429070186e-15
SHK3Dr	-2.870909817300289e-16
SHKK	-2.870909817300289e-16
PRPPS	2.422605268050969e-16
SHSL2	-1.7035277844514524e-16
SHSL4r	-3.2273667748514333e-16
PSCVT	-2.8709098173002893e-16
PSDC_BS	-5.601209277418524e-17
ORNTA_1	-1.6067668941840476e-16
PSERT	-7.376502555736901e-16
ORPT	-1.8499768429070186e-15
PYK	0.8181818181818087
OIVD1r	-5.811654711698678e-17
SUCBZL	-2.660574406773799e-19
SUCBZS	-2.660574406773799e-19
SUCD1	0.0
OIVD2	-1.2914788248219721e-17
SUCD5_BS	0.0
SUCOAS	-4.3311249382875233e-16
OIVD3	-1.0977570010986393e-16
P5CR	-1.6067668941840476e-16
TMDPP	1.9717121250401134e-15
UAGDP	-3.2704460754904367e-16
TYRTA	1.1084793160011262e-16
TECA1S45	-3.624782575243702e-18
SULR_1	1.7035277844514528e-16
TALA	-1.7636181703148278e-16
TECA4S_BS	-3.112672012736866e-18
THRS	-1.863572337394263e-16
TKT1	-1.763618170314828e-16
TKT2	1.107291646985461e-16
TMDS	1.9488081801751837e-15
TPI	0.8181818181818067
TRDR	1.7380846858630444e-15
TRPt2r	-5.4347733446038026e-17
UAAGDS	-1.0183898660695033e-16
UAG2E	-7.791682191266124e-18
UAGPT3	-1.0183898660695033e-16
UAG4E	-9.338016038210598e-17
UAGCVT	-1.0183898660695032e-16
UAMAGS	-1.0183898660695033e-16
UAMAS	-1.0183898660695033e-16
UAPGR	-1.0183898660695032e-16
UDCPDP	-1.0183898660695034e-16
UGMDDS	-1.0183898660695033e-16
UGT1_BS	-8.601857104607019e-18
UGT2_BS	-6.601425219814691e-18
UGT_BS	-1.5603368701380177e-17
ACLS	-7.2435138440359135e-16
ACHBS	-3.797389840423009e-16
3NUCLE1	0.0
NTD5	1.971712125040113e-15
URIDK2r_copy2	-1.9488081801751837e-15
VALDHr	3.068002368749453e-16
UMPK	1.6469660137266956e-15
GLXO1	0.0
FACOAL140_ISO	-2.1524647080365474e-18
FACOAL150_ISO	-4.304929416073095e-17
ACOAD3	2.7982041204475123e-17
ACOAD4_1	2.7982041204475123e-17
ACOAD5_1	2.7982041204475123e-17
ACOAD6	2.798204120447513e-17
ACOAD7	2.1524647080365476e-17
DHAD3	-2.699632839324369e-16
GLCpts	0.8181818181818061
HACD3	-2.7982041204475123e-17
HACD4	-2.7982041204475123e-17
HACD5	-2.7982041204475123e-17
HACD6	-2.7982041204475123e-17
HACD7	-2.1524647080365476e-17
ICHORS	-2.6605744067737987e-19
FACOAL170_ISO	-1.5067252956255835e-17
FACOAL170_anteiso	-3.659190003662131e-17
FACOAL180_2	-6.4573941241096426e-18
KAS13	-6.4573941241096426e-18
FACOAL150_anteiso	-7.318380007324264e-17
FACOAL160_ISO	-1.0762323540182738e-17
KAS3	-4.304929416073095e-17
KAS4	-7.318380007324264e-17
KAS6	-1.076232354018274e-17
KAS11	-1.5067252956255835e-17
PUNP1	0.0
PUNP2	0.0
KAS12	-3.6591900036621305e-17
PAPPT3	-1.0183898660695033e-16
PDH	1.6363636363636167
PUNP4	-1.9717121250401134e-15
PFK	0.8181818181818065
PRAMPC_1	-8.175665091552012e-17
PSP_L	-7.3765025557369e-16
PGAMT	3.270446075490437e-16
TECA2S45	-2.3475068168037993e-18
RNDR1	-2.2986962788148665e-17
PGMT	2.5166933434601106e-16
PGCD	-7.376502555736901e-16
RNDR3	-1.7383753078845348e-17
TECA3S45	-1.819392799218624e-18
PGK	-1.6363636363636136
PGM	-1.6363636363636143
PHCYT_BS	-7.681658437602548e-17
