	fluxes
EX_ac_e	0.0
EX_fe3_e	-1.1641532182693481e-10
EX_glc__D_e	-0.374786277757673
EX_glu__L_e	-0.0009325926049559052
EX_ca2_e	0.0
EX_cit_e	0.000621730713341397
EX_so4_e	0.0
EX_co2_e	2.24965027165445
EX_glyclt_e	-1.1641532182693481e-10
EX_trp__L_e	4.440892098500626e-16
EX_h2o_e	2.249028530776322
2S6HCCi	-2.317464433273811e-18
EX_k_e	0.0
FBA	0.3747862779905037
ACACT2r	0.0
ACACT3r	0.0
ACACT4r	0.0
ACACT5r_1	0.0
ACACT6r_1	0.0
ACACT7r	0.0
ACACT1r	0.0
ACCOAC	0.0
ACGK	-3.917854870894861e-10
FOLD3	3.4652260873312343e-11
ACt2r	0.0
ACKr	0.0
ACLDC	3.707943093238098e-18
ACONT	0.7492616956269951
ACOAD2	0.0
ACOAD1	0.0
ACOADH2	-8.107503984304439e-10
ACOTA	1.1641532182693481e-10
APATi	0.0
APSR	0.0
APTA1i	0.0
ACTD2	3.707943093238098e-18
ADNK1	0.0
ADCL	3.4652260873312343e-11
ADCS	3.4652260873312343e-11
ADK1	-1.280568540096283e-09
EX_mg2_e	0.0
AMMQT7	-3.707943093238099e-18
ADPDA	1.1641532182693481e-10
ADSL2r	-1.1641532182693481e-10
ADSL1r	0.0
ADSS	2.710368827041054e-10
ARGSL	0.0
ARGSS	0.0
AGPATr_BS	1.1641532182693481e-10
AGPR	2.3283064365386963e-10
AICART	0.0
AKGDH	0.7501942902868353
AIRC1	-8.40479409085699e-11
ATPM	9.0
BIOMASS_BS_10	-8.712272305540643e-15
EX_nh4_e	0.0009325944087881064
ALAALAr	0.0
AKP1	2.915905798674756e-10
ALAR	0.0
ALATA_L	1.1641532182693481e-10
CO2t	-2.24965027165445
EX_o2_e	-2.2501165717191673
ASAD	0.0
ASNS1	-1.289303041680043e-15
ASPCT	1.6833621921460571e-09
ASPK	0.0
ASPO6	-1.7215658523549784e-09
ASPTA	-1.1641532182693481e-10
ATPPRT	0.0
DADK	0.0
ATPS4r	7.500233146672674
EX_pi_e	9.604645967442593e-10
DDPA	0.0
CTPS1	1.0477337937114128e-09
CS	0.7498834263403363
CYOR3m	4.500233147205221
CAT	1.66033436520987e-10
CAt4	0.0
CYOO3	4.500233147205221
CYSTGL	-7.944198379084182e-16
CYSTS	-7.944198379084182e-16
CBPS	1.6833621921460573e-09
CYTDK1	-1.8704024727972718e-10
CDGPT_BS	-1.812152639552454e-16
CDPDSP_BS	-4.87887249110276e-16
CDPMEK	-2.5955601533874327e-17
CHORM	0.0
CHORS	-1.9983054082857979e-10
CYTK1	-1.5133991837501526e-09
CYTOM	0.0
CITt10	-8.86160065285761e-16
CLPNS2_BS	-4.356136152770322e-18
CITt2r	-0.0006217307133405109
DAPDC	-2.8340411950862327e-15
DAPE	1.1641532182693481e-10
FRTT	-2.3174644332738107e-18
DGK1	1.1641532182693481e-10
DGNSK	0.0
DHAD1	-1.6215007968608877e-09
G3POA_BS	0.0
DHDPRy	0.0
DHDPS	0.0
G5SADs	0.0
DHFR	-2.3283064365386963e-10
DHFS	-2.3283064133640524e-10
DHNAOT7	-2.3174644332738107e-18
GGTT	-2.3174644332738107e-18
GCALDD	-1.164153218269348e-10
GAPD	0.7495725580518192
DHNPA_1	0.0
DHORTS	3.4924596548080444e-10
DHORDi	8.149072527885437e-10
GK1	0.0
FE3t	-3.0057339454115224e-17
DHQTi	-2.3283064365386963e-10
DHQS	0.0
H2Ot	-2.249028530776322
HCO3E	1.6833621921460571e-09
FTHFD	6.969237024782528e-10
FUM	0.7501942902868338
G1PACT	1.1641532182693481e-10
GRTT	-2.31746443327381e-18
G3PCT	-4.015921919238959e-15
G3PD1ir	-1.1641532182693481e-10
G5SD	0.0
GLNS	0.0
GLUPRT	-8.40479409085699e-11
GLU5K	0.0
GALUi	0.0
DMATT	-2.31746443327381e-18
GLUR	0.0
GLUt2r	0.0009325926049559052
GARFT	-8.404794090856988e-11
GF6PTA	0.0
DMPPS	-3.707943093238095e-18
GHMT2r	-1.1641532182693481e-10
GLYCLTt2r	1.1641532182693481e-10
GLYK	-6.969817844432516e-18
GMPS2	1.3096939220049734e-10
IMPC	1.8203031884604202e-10
DRPA	0.0
IPDPS	-2.224765845760657e-17
DTMPK	1.1641532182693481e-10
HXPRT	0.0
GTPCI	3.0949503240702967e-10
GUAPRT	-1.1641532182693481e-10
HACD2	0.0
HACD1_1	0.0
HEXTT	-2.3174644332738107e-18
DXPRIi	-2.595560153387433e-17
HISTD	-7.121324259825866e-16
DXPS	-2.5955601533874327e-17
HISTP	-7.121324259825866e-16
ECOAH1_1	0.0
ECOAH2	0.0
Kt1	0.0
HPPK	-1.7648025694840565e-10
ECOAH2c	-1.5133991837501526e-09
HSDy	0.0
HSK	-2.5971911026422656e-15
HSST	-1.1641532182693481e-10
ECOAH3	0.0
HSTPTr	0.0
ECOAH4	0.0
ICDHyr	0.749261695626995
IG3PS_1	0.0
IGPDH_1	0.0
ILEDHr	0.0
IMPD	4.583294264545203e-11
ILETA	0.0
ECOAH5_1	0.0
ECOAH6	0.0
LIPO1S24_BS	-9.75774498220552e-20
IPMD	-3.0183231788930277e-15
ECOAH7	0.0
IPPS	-3.0183231788930273e-15
LIPO2S24_BS	-8.363781413319018e-20
LIPO4S24_BS	-2.0909453533297544e-19
IPPMIa	1.1641532182693481e-10
IPPMIb	1.1641532182693481e-10
KARA1	1.6298145055770874e-09
KARA2	0.0
LYSLG_BS	-1.9166999072189418e-17
KAS1	0.0
ENO	0.7495725581682344
MECDPS	-1.6222250912086088e-17
LLEUDr	0.0009325947762604032
LEUTA	-0.000932594776255574
METS	-9.873269712976988e-16
O2t	2.2501165717191673
LIPO3S24_BS	-1.5682090149973157e-19
OMCDC	-4.829317086228845e-15
PAP_BS	-2.683379870106518e-16
MTHFC	0.0
MTHFD	-1.1641532182693481e-10
PGPPH_BS	-1.8121526395524537e-16
MTHFR3	-1.5797231540763182e-15
MCSNAH	1.1641532182693481e-10
NADK	-5.460443423615682e-10
NADH4	3.7500388568019716
MDH	0.7501942902868338
ORNTAC_1	-2.3283064365386963e-10
NADS1	-5.638491931666315e-10
MECDPDH2	-2.595560165266668e-17
MEPCT	-1.6222251032916674e-17
NDPK7	1.1641532182693481e-10
NDPK3	-9.313225746154785e-10
NDPK4	-1.1641532182693481e-10
NDPK5	-1.1641532182693481e-10
NDPK1	0.0
NDPK2	6.984919309616089e-10
PPTGS_BS	-8.870574293332317e-16
PPTT	-2.3174644332738107e-18
PGI	0.37478627775767304
PYNP1	0.0
PHETA1	0.0
NDPK8	-1.1641532182693481e-10
NH4t	-0.0009325944087881064
NNATr	-5.638491931666316e-10
SO4t2	0.0
PIt2r	9.313225746154785e-10
NNDPR	-5.638491931666315e-10
NPHS	-2.317464416012298e-18
QULNS	-1.7215658523549784e-09
PPA	-1.5168737063311419e-09
PPCK	0.00031086383008194636
OCBT_1	0.0
PPM	0.0
PPM2	0.0
PPND	0.0
RNDR4	-3.707943082450182e-18
RPE	0.0
RPI	0.0
SADT	0.0
PPNDH	0.0
PRAGSr	-2.875015656042922e-10
PRAIS_1	-1.8508236252875929e-10
PRATPP	0.0
PRASCSi	-1.1641532182693481e-10
PRFGS_1	-1.7571382156454506e-10
PRMICI	0.0
OMPDC	7.836840059472406e-10
SHK3Dr	-3.4924596548080444e-10
SHKK	-2.0427800848477181e-10
PRO1x	0.7492616986177603
PRPPS	-9.313225746154785e-10
SHSL2	-2.3741429919847364e-15
SHSL4r	7.944198379084182e-16
PSCVT	-9.313225746154785e-10
PSDC_BS	-7.806195985764416e-16
PSERT	-1.1641532182693481e-10
ORPT	-1.1641532182693481e-10
PYK	0.37509714528837895
OIVD1r	0.0
SUCBZL	-2.317464433273811e-18
SUCBZS	-3.707943093238097e-18
SUCD1	0.7501942904032491
OIVD2	-1.6215007968608877e-09
SUCD5_BS	0.7501942904032491
SUCOAS	-0.7501942904032507
OIVD3	0.0
P5CR	0.7492616986177603
OXADC	8.459219407307539e-11
TMDPP	0.0
UAGDP	0.0
TYRTA	-1.1641532182693481e-10
TECA1S45	-5.051723973644687e-17
SULR_1	0.0
TALA	0.0
TECA4S_BS	-2.7112591414842483e-17
THRS	-1.6232444391514161e-15
TKT2	2.3283064365386963e-10
TMDS	-2.317464419215806e-18
TPI	0.3747862798284848
TRDR	-3.707943093238098e-18
TRPt2r	-4.733900279938564e-16
UAAGDS	1.164181558681299e-10
UAG2E	2.0160175536010772e-10
UAGPT3	-8.518768468517416e-11
UAG4E	-8.133777424452746e-16
UAGCVT	-1.1641299650403191e-10
UAMAGS	0.0
UAMAS	-1.1641299650403192e-10
UAPGR	-1.1641299650403193e-10
UDCPDP	-8.870574293332318e-16
UGMDDS	0.0
UGT1_BS	-7.492554182764954e-17
UGT2_BS	-5.750099721656825e-17
UGT_BS	-1.3591144796643404e-16
ACLS	-1.6298145018691444e-09
ACHBS	-5.340771658223949e-32
3NUCLE1	0.0
NTD5	-1.1641532414439923e-10
URIK1	0.0
XPPT	-2.8342544054027723e-10
URIDK2r_copy2	3.7079430824501825e-18
VALDHr	-3.018323178893027e-15
UMPK	7.836822454496635e-10
GLXO1	0.0
FACOAL140_ISO	0.0
FACOAL150_ISO	1.2924697071141057e-26
ACOAD3	0.0
ACOAD4_1	0.0
ACOAD5_1	0.0
ACOAD6	0.0
ACOAD7	0.0
DADNK	0.0
DHAD3	0.0
GLCpts	0.37478627775767304
HACD3	0.0
HACD4	0.0
HACD5	0.0
HACD6	0.0
HACD7	0.0
ICHORS	-2.3448280170189207e-10
FACOAL170_ISO	0.0
FACOAL170_anteiso	0.0
FACOAL180_2	-1.2924697071141057e-26
KAS13	0.0
FACOAL150_anteiso	1.2924697071141057e-26
FACOAL160_ISO	2.601153625349291e-10
KAS3	0.0
KAS4	0.0
KAS6	0.0
KAS11	0.0
KAS12	0.0
PAPPT3	-8.870574293332318e-16
PDH	0.7498834264567487
PUNP4	0.0
PFK	0.3747862779905037
PRAMPC_1	0.0
PSP_L	-1.1641532182693481e-10
PGAMT	-1.1641532182693481e-10
TECA2S45	8.363781413319015e-18
RNDR1	-1.1641532182693481e-10
PGMT	0.0
PGCD	-1.1641532182693484e-10
RNDR3	-5.820766069478939e-10
TECA3S45	-1.7908946951269306e-17
PGK	-0.7495725580518193
PGM	-0.7495725581682344
PHCYT_BS	1.1641559016492182e-10
