	fluxes
EX_ac_e	3.1301356532593516
EX_fe3_e	-0.00037237632268057036
EX_glc__D_e	-1.7225052438366255
EX_alltn_e	0.0
EX_glu__L_e	-0.9721994556432688
EX_glx_e	0.0
EX_ca2_e	-0.0003459322070119503
EX_cit_e	1.2924697071141057e-26
EX_so4_e	-0.018383085731496822
EX_co2_e	5.139654764439717
EX_glyclt_e	3.961220591991912e-05
EX_trp__L_e	-0.005864765179469994
EX_h2o_e	4.8768390034192866
EX_h_e	1.876433513371185
3AMPt6	0.0
PHEt2r	0.0
2S6HCCi	2.8710754154418366e-05
FDH	0.0008535512926278812
EX_k_e	-0.07623590296381422
FBA	1.6183872049875925
FBA2	0.0
ACACT2r	0.003019594203858447
ACACT3r	0.003019594203858447
ACACT4r	0.003019594203858447
ACACT5r_1	0.003019594203858447
ACACT6r_1	0.003019594203858447
ACACT7r	0.0023227647721988046
ACACT1r	0.0030195942038584466
ACCOAC	0.10986677372500347
ACGK	0.020833753675398952
FOLD3	3.961220591991913e-05
ACt2r	-3.1301356532593516
ACKr	-3.084035464511497
ACLDC	0.0018491452638156006
ALLTAHr	0.0
ACOAD2	0.003019594203858447
ACOAD1	0.003019594203858447
ACOADH2	-4.9207030822371514e-17
ACOTA	-0.02083375367539895
APATi	0.04610018874785462
APSR	0.018383085731496822
APTA1i	0.04610018874785462
ACTD2	0.0018491452638156006
ADNK1	0.0
ADCL	3.961220591991913e-05
ALLTN	0.0
ADCS	3.961220591991913e-05
ADK1	0.16325290998308775
EX_mg2_e	-0.01097851747395117
AMMQT7	2.8710754154418366e-05
ADPDA	0.04610018874785462
ADSL2r	0.019660390485929845
ADSL1r	0.01972774202951035
ADSS	0.01972774202951035
ARGSL	0.020833753675398952
ARGSS	0.020833753675398952
AGPATr_BS	0.011613823860994023
AGPR	-0.020833753675398952
AICART	0.02848290301914351
AKGDH	0.8667655791856543
AIRC1	0.01966039048592984
ATPM	9.0
BIOMASS_BS_10	0.10793516599436824
EX_nh4_e	0.11931995143267488
ALAALAr	0.010989634796048588
AKP1	3.9612205919919137e-05
ALAR	0.03804164131954908
ALATA_L	-0.07783938778982655
CO2t	-5.139654764439717
EX_o2_e	-4.405096325669055
ASAD	-0.11942054700782895
ASNS1	0.015973001410008573
ASPCT	0.01316539187216303
ASPK	0.11942054700782895
ASPO6	0.0018687894640268218
ASPTA	-0.22662553160435694
ATPPRT	0.008822512533213665
ATPS4r	14.981140281928248
EX_pi_e	-0.16565738167600114
DDPA	0.031020134966117364
CTPS1	0.006185656427971327
CYOR3m	8.795158470001919
CAT	0.007517090668094925
CAt4	-0.0003459322070119503
CYOO3	8.79515847000192
CYSTGL	0.006151225110019046
CYSTS	0.006151225110019047
CBPS	0.03399914554756198
CYTDK1	2.871075415441837e-05
CDGPT_BS	0.002245051452682859
CDPDSP_BS	0.006044369295684622
CDPMEK	0.0002009752790809286
CHORM	0.030951812006043022
CHORS	0.03102013496611736
CYTK1	0.058159353103740735
CYTOM	-2.8710754154418366e-05
CLPNS2_BS	5.3967582997184125e-05
CITt2r	0.0
DAPDC	0.035110553951806026
DAPE	0.04610018874785462
FRTT	2.8710754154418366e-05
DGK1	0.0018778560179700185
DGNSK	0.0018778560179700187
DHAD1	0.07816610753729142
G3POA_BS	0.011613823860994023
DHAD2	0.040978341315923865
DHDPRy	0.046100188747854605
DHDPS	0.04610018874785461
G5SADs	0.017338920935667308
DHFR	0.002539930326179375
DHFS	3.961220591991913e-05
DHNAOT7	2.871075415441837e-05
GGTT	2.871075415441837e-05
GCALDD	3.961220591991913e-05
GAPD	3.13827774250636
DHNPA_1	3.961220591991913e-05
DHORTS	-0.013165391872163031
DHORDi	0.01316539187216303
GK1	0.00930357956805055
GK2	-0.002480565984882571
GLXt2	0.0
FE3t	0.00037237632268057036
DHQTi	0.03102013496611736
GLYt2r	0.0
DHQS	0.03102013496611736
H2Ot	-4.8768390034192866
HCO3E	0.14386591927256548
FTHFD	0.000813939086707962
FUM	0.9269874653764932
G1PACT	0.035291992965842546
GRTT	2.8710754154418366e-05
G3PCT	0.049752714765104046
G3PD1ir	0.06355762249578373
G5SD	0.01733892093566731
G6PDH2r	0.010647804125400388
GLNS	0.1703015080631834
GLUPRT	0.019660390485929845
GLU5K	0.01733892093566731
GLUDxi	0.256726274826087
GALUi	0.027158106791672968
DMATT	2.8710754154418366e-05
GLUR	-0.010989634796048586
GLUt2r	0.9721994556432689
GARFT	0.019660390485929845
GF6PTA	0.035291992965842546
DMPPS	2.871075415441837e-05
GHMT2r	0.06372902353943846
GLYCLTt2r	-3.961220591991913e-05
GLYK	5.396758299718413e-05
GMPS2	0.008755160989633165
